FECHA (YYMMDD),HORA (HHMM),Registros validados,Registros preliminares,Registros no validados
160901,1100,16.31,,
160901,1200,11.55,,
160901,1300,11.54,,
160901,1400,15.3,,
160901,1500,15.63,,
160901,1600,18.35,,
160901,1700,25.15,,
160901,1800,52.1899,,
160901,1900,88.2998,,
160901,2000,150.7,,
160901,2100,313.3,,
160901,2200,299.8,,
160901,2300,223,,
160902,0,98,,
160902,100,64.5398,,
160902,200,63.79,,
160902,300,58.04,,
160902,400,15.79,,
160902,500,29.23,,
160902,600,146.1,,
160902,700,161.2,,
160902,800,158.5,,
160902,900,35.65,,
160902,1000,18.33,,
160902,1100,21.41,,
160902,1200,2.718,,
160902,1300,8.09998,,
160902,1400,8.06,,
160902,1500,7.24899,,
160902,1600,14.96,,
160902,1700,17.08,,
160902,1800,26.53,,
160902,1900,55.77,,
160902,2000,51.3199,,
160902,2100,41.3799,,
160902,2200,22.28,,
160902,2300,25.83,,
160903,0,12.22,,
160903,100,8.81998,,
160903,200,8.23999,,
160903,300,21.3,,
160903,400,8.84,,
160903,500,11.67,,
160903,600,12.25,,
160903,700,27.19,,
160903,800,19.7,,
160903,900,17.05,,
160903,1000,6.808,,
160903,1100,8.17,,
160903,1200,7.509,,
160903,1300,6.09399,,
160903,1400,9.04999,,
160903,1500,10.87,,
160903,1600,6.82999,,
160903,1700,8.85999,,
160903,1800,21.78,,
160903,1900,20.53,,
160903,2000,23.18,,
160903,2100,27.19,,
160903,2200,19.49,,
160903,2300,20.5,,
160904,0,16.34,,
160904,100,10.18,,
160904,200,6.797,,
160904,300,4.101,,
160904,400,3.908,,
160904,500,3.398,,
160904,600,4.078,,
160904,700,6.45699,,
160904,800,8.84,,
160904,900,9.50998,,
160904,1000,15.26,,
160904,1100,11.01,,
160904,1200,10.24,,
160904,1300,8.37,,
160904,1400,9.20998,,
160904,1500,10.19,,
160904,1600,8.14998,,
160904,1700,14.4,,
160904,1800,35.8,,
160904,1900,67.3098,,
160904,2000,150.2,,
160904,2100,216.8,,
160904,2200,155.7,,
160904,2300,231.1,,
160905,0,207.3,,
160905,100,59.66,,
160905,200,40.12,,
160905,300,27.87,,
160905,400,23.19,,
160905,500,31.95,,
160905,600,67.2699,,
160905,700,145.5,,
160905,800,169.9,,
160905,900,97.2,,
160905,1000,79.5598,,
160905,1100,,,
160905,1200,,,
160905,1300,12.23,,
160905,1400,17.66,,
160905,1500,18.37,,
160905,1600,24.09,,
160905,1700,25.19,,
160905,1800,132.4,,
160905,1900,463.5,,
160905,2000,444.5,,
160905,2100,205.2,,
160905,2200,259.7,,
160905,2300,132.2,,
160906,0,70.8198,,
160906,100,70.6299,,
160906,200,63.31,,
160906,300,50.31,,
160906,400,74.83,,
160906,500,55.08,,
160906,600,103.3,,
160906,700,133.4,,
160906,800,111.6,,
160906,900,83.6,,
160906,1000,61.1899,,
160906,1100,43.6,,
160906,1200,38.72,,
160906,1300,24.13,,
160906,1400,16.98,,
160906,1500,14.95,,
160906,1600,14.95,,
160906,1700,17.68,,
160906,1800,36.7,,
160906,1900,90.7,,
160906,2000,73.3999,,
160906,2100,201.9,,
160906,2200,273.2,,
160906,2300,246.3,,
160907,0,156.6,,
160907,100,76.1798,,
160907,200,113.5,,
160907,300,68.73,,
160907,400,33.31,,
160907,500,48.98,,
160907,600,67.97,,
160907,700,58.47,,
160907,800,76.3899,,
160907,900,61.54,,
160907,1000,72.83,,
160907,1100,55.0699,,
160907,1200,31.24,,
160907,1300,38.06,,
160907,1400,35.89,,
160907,1500,13.49,,
160907,1600,25.14,,
160907,1700,33.98,,
160907,1800,31.26,,
160907,1900,39.46,,
160907,2000,43.49,,
160907,2100,51.71,,
160907,2200,37.3799,,
160907,2300,53.66,,
160908,0,30.59,,
160908,100,17.74,,
160908,200,21.07,,
160908,300,24.46,,
160908,400,22.43,,
160908,500,21.75,,
160908,600,21.07,,
160908,700,40.9,,
160908,800,44,,
160908,900,48.2599,,
160908,1000,45.58,,
160908,1100,45.54,,
160908,1200,50.97,,
160908,1300,44.17,,
160908,1400,84.2998,,
160908,1500,77.48,,
160908,1600,82.2,,
160908,1700,108.1,,
160908,1800,101.3,,
160908,1900,54.34,,
160908,2000,52.36,,
160908,2100,40.71,,
160908,2200,36.02,,
160908,2300,35.34,,
160909,0,26.54,,
160909,100,27.19,,
160909,200,20.39,,
160909,300,9.01999,,
160909,400,16.99,,
160909,500,29,,
160909,600,38.74,,
160909,700,62.55,,
160909,800,52.83,,
160909,900,40.89,,
160909,1000,,,
160909,1100,,,
160909,1200,,,
160909,1300,,,
160909,1400,,,
160909,1500,,,
160909,1600,3.421,,
160909,1700,22.49,,
160909,1800,19.53,,
160909,1900,38.27,,
160909,2000,55.79,,
160909,2100,91.1,,
160909,2200,77.84,,
160909,2300,98,,
160910,0,100.5,,
160910,100,27.3,,
160910,200,25.48,,
160910,300,29.23,,
160910,400,15.63,,
160910,500,9.51999,,
160910,600,23.13,,
160910,700,30.62,,
160910,800,30.57,,
160910,900,26.42,,
160910,1000,19.72,,
160910,1100,16.31,,
160910,1200,17.66,,
160910,1300,16.09,,
160910,1400,12.23,,
160910,1500,8.14998,,
160910,1600,10.19,,
160910,1700,8.25998,,
160910,1800,51.65,,
160910,1900,245.3,,
160910,2000,295.7,,
160910,2100,176,,
160910,2200,257,,
160910,2300,76.1299,,
160911,0,97.8999,,
160911,100,53.58,,
160911,200,32.6299,,
160911,300,33.33,,
160911,400,37.43,,
160911,500,25.13,,
160911,600,18.53,,
160911,700,24.69,,
160911,800,35.3199,,
160911,900,28.05,,
160911,1000,27.1,,
160911,1100,25.86,,
160911,1200,23.05,,
160911,1300,27.33,,
160911,1400,27.86,,
160911,1500,34.56,,
160911,1600,45.59,,
160911,1700,53.03,,
160911,1800,60.48,,
160911,1900,36.66,,
160911,2000,23.79,,
160911,2100,28.54,,
160911,2200,28.52,,
160911,2300,21.7,,
160912,0,16.74,,
160912,100,6.797,,
160912,200,6.27599,,
160912,300,4.078,,
160912,400,6.76299,,
160912,500,5.55099,,
160912,600,16.99,,
160912,700,20.39,,
160912,800,19.81,,
160912,900,12.93,,
160912,1000,16.81,,
160912,1100,20.37,,
160912,1200,19.71,,
160912,1300,23.88,,
160912,1400,19.48,,
160912,1500,19.02,,
160912,1600,23.79,,
160912,1700,31.27,,
160912,1800,42.15,,
160912,1900,46.24,,
160912,2000,48.43,,
160912,2100,40.87,,
160912,2200,17,,
160912,2300,13.59,,
160913,0,12.24,,
160913,100,10.15,,
160913,200,10.9,,
160913,300,10.51,,
160913,400,8.14998,,
160913,500,9.03,,
160913,600,21.79,,
160913,700,16.83,,
160913,800,16.34,,
160913,900,14.26,,
160913,1000,9.79999,,
160913,1100,7.533,,
160913,1200,6.116,,
160913,1300,8.23,,
160913,1400,10.87,,
160913,1500,6.796,,
160913,1600,12.95,,
160913,1700,15.17,,
160913,1800,48.22,,
160913,1900,118,,
160913,2000,122.5,,
160913,2100,165.3,,
160913,2200,189.4,,
160913,2300,207.3,,
160914,0,184.7,,
160914,100,87.6,,
160914,200,46.99,,
160914,300,44.25,,
160914,400,29.91,,
160914,500,42.48,,
160914,600,82,,
160914,700,96.1,,
160914,800,57.75,,
160914,900,50.3,,
160914,1000,70.6698,,
160914,1100,49.6,,
160914,1200,50.97,,
160914,1300,44.49,,
160914,1400,23.22,,
160914,1500,15.63,,
160914,1600,20.39,,
160914,1700,16.98,,
160914,1800,35.5099,,
160914,1900,77.5,,
160914,2000,26.56,,
160914,2100,38.0099,,
160914,2200,73.4098,,
160914,2300,89.7998,,
160915,0,100,,
160915,100,128,,
160915,200,82.7998,,
160915,300,41.68,,
160915,400,34.53,,
160915,500,27.28,,
160915,600,31.88,,
160915,700,25.57,,
160915,800,32.62,,
160915,900,29.92,,
160915,1000,24.48,,
160915,1100,45.5699,,
160915,1200,22.55,,
160915,1300,12.9,,
160915,1400,21.08,,
160915,1500,21.75,,
160915,1600,28.52,,
160915,1700,44.52,,
160915,1800,63,,
160915,1900,67.97,,
160915,2000,80.2,,
160915,2100,78.95,,
160915,2200,107.2,,
160915,2300,64.84,,
160916,0,70.0099,,
160916,100,66.59,,
160916,200,42.37,,
160916,300,31.27,,
160916,400,22.09,,
160916,500,34.68,,
160916,600,50.37,,
160916,700,42.81,,
160916,800,38.1,,
160916,900,55.02,,
160916,1000,60.48,,
160916,1100,74.7898,,
160916,1200,82.8999,,
160916,1300,48.27,,
160916,1400,,,
160916,1500,19.79,,
160916,1600,21.77,,
160916,1700,27.79,,
160916,1800,43.5,,
160916,1900,145.4,,
160916,2000,138.3,,
160916,2100,154.4,,
160916,2200,79.8799,,
160916,2300,57.2,,
160917,0,55.03,,
160917,100,33.3199,,
160917,200,16.35,,
160917,300,15.8,,
160917,400,14.92,,
160917,500,16.99,,
160917,600,15.63,,
160917,700,23.8,,
160917,800,25.68,,
160917,900,27.86,,
160917,1000,24.47,,
160917,1100,20.52,,
160917,1200,20.41,,
160917,1300,21,,
160917,1400,25.54,,
160917,1500,21.32,,
160917,1600,17.68,,
160917,1700,32.61,,
160917,1800,63.17,,
160917,1900,62.1,,
160917,2000,69.3198,,
160917,2100,137.3,,
160917,2200,146.1,,
160917,2300,129.2,,
160918,0,148.2,,
160918,100,119.7,,
160918,200,101.9,,
160918,300,173.3,,
160918,400,18.56,,
160918,500,22.91,,
160918,600,10.51,,
160918,700,19.06,,
160918,800,29.23,,
160918,900,14.95,,
160918,1000,12.22,,
160918,1100,10.74,,
160918,1200,9.50998,,
160918,1300,6.807,,
160918,1400,8.12999,,
160918,1500,10.19,,
160918,1600,13.36,,
160918,1700,9.95998,,
160918,1800,12.21,,
160918,1900,49.61,,
160918,2000,121.7,,
160918,2100,28.55,,
160918,2200,79.4098,,
160918,2300,85.6,,
160919,0,94.5,,
160919,100,59.6,,
160919,200,36.06,,
160919,300,34.65,,
160919,400,15.63,,
160919,500,12.25,,
160919,600,14.34,,
160919,700,21.75,,
160919,800,31.34,,
160919,900,36.71,,
160919,1000,27.26,,
160919,1100,24.48,,
160919,1200,24.62,,
160919,1300,19.03,,
160919,1400,31.31,,
160919,1500,13.59,,
160919,1600,10.69,,
160919,1700,17.67,,
160919,1800,16.31,,
160919,1900,26.36,,
160919,2000,29.84,,
160919,2100,40.1,,
160919,2200,44.85,,
160919,2300,51.97,,
160920,0,39.42,,
160920,100,23.81,,
160920,200,28.06,,
160920,300,11.36,,
160920,400,18.48,,
160920,500,24.46,,
160920,600,,,
160920,700,,,
160920,800,,,
160920,900,,,
160920,1000,,,
160920,1100,19.77,,
160920,1200,13.59,,
160920,1300,12.44,,
160920,1400,10.2,,
160920,1500,7.5,,
160920,1600,1,,
160920,1700,19.77,,
160920,1800,43.6,,
160920,1900,94.7,,
160920,2000,70.6898,,
160920,2100,71.37,,
160920,2200,74.0498,,
160920,2300,32.21,,
160921,0,25.83,,
160921,100,12.91,,
160921,200,9.5,,
160921,300,21.05,,
160921,400,5.494,,
160921,500,14.17,,
160921,600,12.91,,
160921,700,23.11,,
160921,800,18.55,,
160921,900,18.6,,
160921,1000,14.95,,
160921,1100,19.7,,
160921,1200,16.78,,
160921,1300,8.15999,,
160921,1400,14.97,,
160921,1500,18.35,,
160921,1600,14.33,,
160921,1700,12.93,,
160921,1800,32.93,,
160921,1900,42.87,,
160921,2000,68.7699,,
160921,2100,53.02,,
160921,2200,66.61,,
160921,2300,69.8799,,
160922,0,95.3999,,
160922,100,57.75,,
160922,200,52.79,,
160922,300,54.5,,
160922,400,79.4298,,
160922,500,72.0498,,
160922,600,105.4,,
160922,700,203.2,,
160922,800,32.17,,
160922,900,10.91,,
160922,1000,13.31,,
160922,1100,15.64,,
160922,1200,9.04999,,
160922,1300,13.63,,
160922,1400,11.55,,
160922,1500,7.477,,
160922,1600,8.98,,
160922,1700,7.489,,
160922,1800,17.72,,
160922,1900,46.87,,
160922,2000,59.87,,
160922,2100,107.2,,
160922,2200,158.9,,
160922,2300,134.3,,
160923,0,108.8,,
160923,100,58.4399,,
160923,200,46.22,,
160923,300,25.83,,
160923,400,32.6299,,
160923,500,24.45,,
160923,600,38.04,,
160923,700,58.46,,
160923,800,38.75,,
160923,900,59.1899,,
160923,1000,46.9,,
160923,1100,33.96,,
160923,1200,8.84,,
160923,1300,6.796,,
160923,1400,5.391,,
160923,1500,14.27,,
160923,1600,11.41,,
160923,1700,12.23,,
160923,1800,22.48,,
160923,1900,37.45,,
160923,2000,43.56,,
160923,2100,37.39,,
160923,2200,42.8199,,
160923,2300,88.2,,
160924,0,75.45,,
160924,100,83,,
160924,200,63.95,,
160924,300,41.3799,,
160924,400,29.26,,
160924,500,18.36,,
160924,600,31.95,,
160924,700,72.5,,
160924,800,56.4399,,
160924,900,39.42,,
160924,1000,23.18,,
160924,1100,19.03,,
160924,1200,17.62,,
160924,1300,10.6,,
160924,1400,8.03998,,
160924,1500,12.22,,
160924,1600,12.9,,
160924,1700,12.23,,
160924,1800,21.76,,
160924,1900,53.02,,
160924,2000,49.73,,
160924,2100,60,,
160924,2200,48.97,,
160924,2300,50.98,,
160925,0,57.28,,
160925,100,48.47,,
160925,200,33.99,,
160925,300,36.0699,,
160925,400,59.64,,
160925,500,15.63,,
160925,600,4.078,,
160925,700,14.07,,
160925,800,20.35,,
160925,900,25.83,,
160925,1000,19.73,,
160925,1100,29.9,,
160925,1200,32.6299,,
160925,1300,33.95,,
160925,1400,34.11,,
160925,1500,27.36,,
160925,1600,40.96,,
160925,1700,24.79,,
160925,1800,31.19,,
160925,1900,32.21,,
160925,2000,28.58,,
160925,2100,29.33,,
160925,2200,22,,
160925,2300,17.56,,
160926,0,17.73,,
160926,100,11.56,,
160926,200,8.84,,
160926,300,7.99799,,
160926,400,14.06,,
160926,500,61.34,,
160926,600,39.9399,,
160926,700,34.87,,
160926,800,36.15,,
160926,900,38.09,,
160926,1000,43.52,,
160926,1100,33.3199,,
160926,1200,54.3799,,
160926,1300,55.75,,
160926,1400,46.91,,
160926,1500,31.16,,
160926,1600,27.42,,
160926,1700,30.6,,
160926,1800,49.4,,
160926,1900,92.3999,,
160926,2000,61.31,,
160926,2100,41.48,,
160926,2200,31.26,,
160926,2300,50.06,,
160927,0,65.97,,
160927,100,35.5099,,
160927,200,41.83,,
160927,300,33.99,,
160927,400,38.0699,,
160927,500,42.9399,,
160927,600,47.77,,
160927,700,38.77,,
160927,800,31.43,,
160927,900,23.81,,
160927,1000,18.34,,
160927,1100,16.31,,
160927,1200,12.93,,
160927,1300,11.56,,
160927,1400,14.48,,
160927,1500,13.4,,
160927,1600,17.83,,
160927,1700,23.12,,
160927,1800,31.11,,
160927,1900,30.59,,
160927,2000,40.93,,
160927,2100,62.92,,
160927,2200,46.8799,,
160927,2300,46.18,,
160928,0,42.53,,
160928,100,27.87,,
160928,200,28.98,,
160928,300,25.84,,
160928,400,43.59,,
160928,500,33.36,,
160928,600,64.58,,
160928,700,53.09,,
160928,800,55.78,,
160928,900,20.33,,
160928,1000,19.02,,
160928,1100,27.38,,
160928,1200,23.11,,
160928,1300,35.58,,
160928,1400,23.11,,
160928,1500,23.95,,
160928,1600,27.33,,
160928,1700,27.29,,
160928,1800,24.49,,
160928,1900,35.35,,
160928,2000,27.88,,
160928,2100,31.2,,
160928,2200,23.79,,
160928,2300,37.3799,,
160929,0,20.41,,
160929,100,12.35,,
160929,200,11.57,,
160929,300,10.86,,
160929,400,10.88,,
160929,500,10.18,,
160929,600,17.67,,
160929,700,19.48,,
160929,800,22.51,,
160929,900,20.39,,
160929,1000,22.43,,
160929,1100,21.04,,
160929,1200,16.31,,
160929,1300,17.76,,
160929,1400,20.35,,
160929,1500,19.71,,
160929,1600,21.81,,
160929,1700,25.21,,
160929,1800,33.12,,
160929,1900,34.65,,
160929,2000,25.16,,
160929,2100,21.08,,
160929,2200,16.74,,
160929,2300,12.25,,
160930,0,11.57,,
160930,100,9.85999,,
160930,200,8.75,,
160930,300,9.48999,,
160930,400,8.84998,,
160930,500,9.45,,
160930,600,24.48,,
160930,700,19.01,,
160930,800,31.04,,
160930,900,16.78,,
160930,1000,17.68,,
160930,1100,11.35,,
160930,1200,7.475,,
160930,1300,11.36,,
160930,1400,9.50998,,
160930,1500,8.00998,,
160930,1600,8.09,,
160930,1700,7.158,,
160930,1800,16.99,,
160930,1900,30.59,,
160930,2000,34.55,,
160930,2100,27.86,,
160930,2200,25.14,,
160930,2300,17.67,,
161001,0,23.54,,
161001,100,24.48,,
161001,200,45.53,,
161001,300,40.7599,,
161001,400,12.84,,
161001,500,8.82999,,
161001,600,9.45998,,
161001,700,20.42,,
161001,800,13.61,,
161001,900,12.18,,
161001,1000,7.487,,
161001,1100,8.87999,,
161001,1200,7.49799,,
161001,1300,13.22,,
161001,1400,11.59,,
161001,1500,14.27,,
161001,1600,13.22,,
161001,1700,19.28,,
161001,1800,16.79,,
161001,1900,33.98,,
161001,2000,79.87,,
161001,2100,162.4,,
161001,2200,127.8,,
161001,2300,48.25,,
161002,0,66.62,,
161002,100,61.84,,
161002,200,93.7998,,
161002,300,70.0099,,
161002,400,42.3199,,
161002,500,32.8199,,
161002,600,21.07,,
161002,700,63.2,,
161002,800,50.29,,
161002,900,35.34,,
161002,1000,23.84,,
161002,1100,22.43,,
161002,1200,18.35,,
161002,1300,11.5,,
161002,1400,8.81,,
161002,1500,6.08199,,
161002,1600,11.45,,
161002,1700,16.31,,
161002,1800,20.41,,
161002,1900,26.3,,
161002,2000,36.02,,
161002,2100,30.58,,
161002,2200,26.95,,
161002,2300,41.65,,
161003,0,36.04,,
161003,100,16.59,,
161003,200,19.25,,
161003,300,13.58,,
161003,400,11.26,,
161003,500,25.14,,
161003,600,56.2599,,
161003,700,44.85,,
161003,800,36.7,,
161003,900,28.54,,
161003,1000,23.04,,
161003,1100,23.88,,
161003,1200,31.26,,
161003,1300,40.1,,
161003,1400,77.47,,
161003,1500,46.92,,
161003,1600,63.91,,
161003,1700,52.33,,
161003,1800,45.89,,
161003,1900,45.53,,
161003,2000,46.22,,
161003,2100,67.95,,
161003,2200,53.71,,
161003,2300,23.09,,
161004,0,31.99,,
161004,100,14.95,,
161004,200,13.05,,
161004,300,6.717,,
161004,400,7.464,,
161004,500,6.184,,
161004,600,33.3,,
161004,700,25.14,,
161004,800,33.32,,
161004,900,30.58,,
161004,1000,17.56,,
161004,1100,7.487,,
161004,1200,13.59,,
161004,1300,13.59,,
161004,1400,10.65,,
161004,1500,10.21,,
161004,1600,7.475,,
161004,1700,9.50999,,
161004,1800,21.75,,
161004,1900,39.44,,
161004,2000,104.7,,
161004,2100,195.7,,
161004,2200,292.9,,
161004,2300,97.1,,
161005,0,76.67,,
161005,100,138.6,,
161005,200,95.2,,
161005,300,61.21,,
161005,400,20.39,,
161005,500,6.162,,
161005,600,30.98,,
161005,700,31.83,,
161005,800,40.85,,
161005,900,57.19,,
161005,1000,23.79,,
161005,1100,14.34,,
161005,1200,10.87,,
161005,1300,6.796,,
161005,1400,8.83,,
161005,1500,8.06,,
161005,1600,7.475,,
161005,1700,19.75,,
161005,1800,22.95,,
161005,1900,23.17,,
161005,2000,31.02,,
161005,2100,23.79,,
161005,2200,23.11,,
161005,2300,14.95,,
161006,0,15.78,,
161006,100,11.55,,
161006,200,10.88,,
161006,300,8.88,,
161006,400,5.482,,
161006,500,8.18001,,
161006,600,16.31,,
161006,700,22.43,,
161006,800,16.99,,
161006,900,10.19,,
161006,1000,18.35,,
161006,1100,7.045,,
161006,1200,8.8,,
161006,1300,5.493,,
161006,1400,4.757,,
161006,1500,5.505,,
161006,1600,7.475,,
161006,1700,16.31,,
161006,1800,13.23,,
161006,1900,34.53,,
161006,2000,61.16,,
161006,2100,92.4,,
161006,2200,90.4,,
161006,2300,51.99,,
161007,0,63.93,,
161007,100,41.31,,
161007,200,87,,
161007,300,70,,
161007,400,62.51,,
161007,500,44.17,,
161007,600,100.7,,
161007,700,78.66,,
161007,800,38.74,,
161007,900,16.32,,
161007,1000,,,
161007,1100,8.94,,
161007,1200,9.50999,,
161007,1300,7.475,,
161007,1400,6.807,,
161007,1500,6.229,,
161007,1600,4.757,,
161007,1700,12.23,,
161007,1800,10.87,,
161007,1900,37.38,,
161007,2000,67.26,,
161007,2100,68.64,,
161007,2200,72.75,,
161007,2300,67.28,,
161008,0,55.06,,
161008,100,37.4,,
161008,200,51.65,,
161008,300,27,,
161008,400,18.3,,
161008,500,20.36,,
161008,600,17.69,,
161008,700,25.14,,
161008,800,32.03,,
161008,900,21.21,,
161008,1000,14.27,,
161008,1100,8.83,,
161008,1200,14.06,,
161008,1300,13.59,,
161008,1400,10.88,,
161008,1500,6.796,,
161008,1600,6.207,,
161008,1700,7.94,,
161008,1800,11.56,,
161008,1900,25.14,,
161008,2000,23.11,,
161008,2100,50.29,,
161008,2200,48.24,,
161008,2300,73.4401,,
161009,0,82.9,,
161009,100,121,,
161009,200,98.8,,
161009,300,19.03,,
161009,400,15.05,,
161009,500,13.14,,
161009,600,13.01,,
161009,700,12.91,,
161009,800,18.3,,
161009,900,16.32,,
161009,1000,8.94,,
161009,1100,13.15,,
161009,1200,8.14999,,
161009,1300,5.403,,
161009,1400,7.475,,
161009,1500,7.996,,
161009,1600,6.241,,
161009,1700,14.1,,
161009,1800,19.03,,
161009,1900,23.82,,
161009,2000,55.05,,
161009,2100,31.89,,
161009,2200,41.74,,
161009,2300,27.87,,
161010,0,22.01,,
161010,100,13.59,,
161010,200,13.59,,
161010,300,12.14,,
161010,400,12.9,,
161010,500,15.01,,
161010,600,10.87,,
161010,700,16.32,,
161010,800,12.91,,
161010,900,9.74001,,
161010,1000,12.92,,
161010,1100,7.487,,
161010,1200,6.116,,
161010,1300,5.437,,
161010,1400,8.16,,
161010,1500,7.09,,
161010,1600,8.14999,,
161010,1700,8.18001,,
161010,1800,17.67,,
161010,1900,27.83,,
161010,2000,36.04,,
161010,2100,51.65,,
161010,2200,42.8,,
161010,2300,23.12,,
161011,0,12.19,,
161011,100,6.909,,
161011,200,10.44,,
161011,300,6.796,,
161011,400,2.775,,
161011,500,5.459,,
161011,600,12.23,,
161011,700,18.26,,
161011,800,20.39,,
161011,900,27,,
161011,1000,30.94,,
161011,1100,35.34,,
161011,1200,31.86,,
161011,1300,36.7,,
161011,1400,57.09,,
161011,1500,,,
161011,1600,58.02,,
161011,1700,63.88,,
161011,1800,81.2,,
161011,1900,101.9,,
161011,2000,112.9,,
161011,2100,36.02,,
161011,2200,70.6801,,
161011,2300,25.82,,
161012,0,15.61,,
161012,100,8.14999,,
161012,200,6.796,,
161012,300,4.077,,
161012,400,3.375,,
161012,500,4.077,,
161012,600,16.99,,
161012,700,13.59,,
161012,800,11.55,,
161012,900,14.27,,
161012,1000,17.39,,
161012,1100,18.24,,
161012,1200,28.53,,
161012,1300,16.99,,
161012,1400,37.38,,
161012,1500,38.7,,
161012,1600,44.85,,
161012,1700,49.63,,
161012,1800,56.45,,
161012,1900,76.7,,
161012,2000,96.5,,
161012,2100,94.5,,
161012,2200,130.5,,
161012,2300,77.47,,
161013,0,29.9,,
161013,100,10.87,,
161013,200,7.034,,
161013,300,6.207,,
161013,400,10.9,,
161013,500,12.23,,
161013,600,52.03,,
161013,700,40.8,,
161013,800,23.13,,
161013,900,12.91,,
161013,1000,10.87,,
161013,1100,8.2,,
161013,1200,6.796,,
161013,1300,5.482,,
161013,1400,6.116,,
161013,1500,6.116,,
161013,1600,3.398,,
161013,1700,8.83,,
161013,1800,10.19,,
161013,1900,27.86,,
161013,2000,45.55,,
161013,2100,71.53,,
161013,2200,61.09,,
161013,2300,40.11,,
161014,0,25.84,,
161014,100,23.68,,
161014,200,18.44,,
161014,300,12.91,,
161014,400,25.45,,
161014,500,20.39,,
161014,600,54.37,,
161014,700,37.18,,
161014,800,53.69,,
161014,900,16.31,,
161014,1000,13.14,,
161014,1100,9.75999,,
161014,1200,12.9,,
161014,1300,14.28,,
161014,1400,15.63,,
161014,1500,11.56,,
161014,1600,23.79,,
161014,1700,23.79,,
161014,1800,48.55,,
161014,1900,48.96,,
161014,2000,56.24,,
161014,2100,23.8,,
161014,2200,39.01,,
161014,2300,30.6,,
161015,0,26.55,,
161015,100,16.69,,
161015,200,14.94,,
161015,300,14.37,,
161015,400,22.95,,
161015,500,17.7,,
161015,600,14.06,,
161015,700,27.19,,
161015,800,24.48,,
161015,900,32.64,,
161015,1000,20.39,,
161015,1100,14.93,,
161015,1200,15.09,,
161015,1300,17.73,,
161015,1400,27.88,,
161015,1500,19.71,,
161015,1600,22.48,,
161015,1700,40.1,,
161015,1800,22.45,,
161015,1900,30.62,,
161015,2000,40.1,,
161015,2100,44.11,,
161015,2200,46.74,,
161015,2300,15.62,,
161016,0,15.65,,
161016,100,8.84,,
161016,200,7.999,,
161016,300,6.118,,
161016,400,6.798,,
161016,500,4.079,,
161016,600,4.861,,
161016,700,7.251,,
161016,800,8.17,,
161016,900,8.28999,,
161016,1000,23.11,,
161016,1100,22.93,,
161016,1200,31.02,,
161016,1300,24.45,,
161016,1400,23.71,,
161016,1500,31.29,,
161016,1600,31.06,,
161016,1700,51.67,,
161016,1800,46.79,,
161016,1900,64.5699,,
161016,2000,131.9,,
161016,2100,246.8,,
161016,2200,110.8,,
161016,2300,67.98,,
161017,0,19.71,,
161017,100,29.35,,
161017,200,25.83,,
161017,300,8.8,,
161017,400,10.22,,
161017,500,15.66,,
161017,600,42.86,,
161017,700,21.07,,
161017,800,23.11,,
161017,900,16.02,,
161017,1000,8.84,,
161017,1100,12.23,,
161017,1200,9.02,,
161017,1300,7.555,,
